no,images,subject,cap_original,cap_ll,cap_lh,cap_hl,cap_hh,ll_humor_score,ll_img_sim,ll_word_sim,lh_humor_score,lh_img_sim,lh_word_sim,hl_humor_score,hl_img_sim,hl_word_sim,hh_humor_score,hh_img_sim,hh_word_sim
1693,COCO_train2014_000000110841.jpg,人,ラケットを持って立っている人がいますね！,ラケットを持って立っている長虫人間がいますね！,ラケットを持って立っているネコ人間がいますね！,ラケットを持って立っている鳥人間がいますね！,ラケットを持って立っているいぬ人間がいますね！,0.9874126225,0.0,0.0125873775,0.3202814162,0.0,0.3202814162,2e-10,2e-10,0.2087949119,1e-10,3e-10,0.363450586
1733,COCO_train2014_000000017858.jpg,女性,赤い口紅を付けた女性は眼鏡をかけていますね！,赤い口紅を付けたぞう女は眼鏡をかけていますね！,赤い口紅を付けたチンパンジー女は眼鏡をかけていますね！,赤い口紅を付けたトラ猫女は眼鏡をかけていますね！,赤い口紅を付けたワン公女は眼鏡をかけていますね！,0.9994778045,2.4e-09,0.0005221931,0.3367533059,5.5e-09,0.3367533078,0.2325113981,0.260838896,0.1086015096,0.0366513862,0.0995921046,0.3680149786
1735,COCO_train2014_000000117300.jpg,女性,赤いジャケットとスカーフをした女性が右手にパイの乗った皿を持っていますね！,赤いジャケットとスカーフをしたリザード女が右手にパイの乗った皿を持っていますね！,赤いジャケットとスカーフをした猫女が右手にパイの乗った皿を持っていますね！,赤いジャケットとスカーフをしたヘビ女が右手にパイの乗った皿を持っていますね！,赤いジャケットとスカーフをしたサメ女が右手にパイの乗った皿を持っていますね！,0.9316640006,4.983e-07,0.0683355352,0.3921668852,2.0061e-06,0.3921676719,0.0006713397,0.0006984702,0.0388428007,0.0001633699,0.0007424357,0.2200458062
1740,COCO_train2014_000000063209.jpg,女性,二人の女性は険しい顔で携帯を見ていますね！,二人の象女は険しい顔で携帯を見ていますね！,二人のねこ女は険しい顔で携帯を見ていますね！,二人のむかで女は険しい顔で携帯を見ていますね！,二人のカンガルー女は険しい顔で携帯を見ていますね！,0.9994771369,6.704e-07,0.0005221931,0.3921675379,3.417e-07,0.3921676719,0.0021465483,0.002234244,0.0392507282,0.0002085767,0.0011452968,0.1821158345
1757,COCO_train2014_000000104234.jpg,男性,お誕生日のお祝いをしてもらってる男性ですね！,お誕生日のお祝いをしてもらってる鯱男ですね！,お誕生日のお祝いをしてもらってるネコ男ですね！,お誕生日のお祝いをしてもらってるザリガニ男ですね！,お誕生日のお祝いをしてもらってるいぬっころ男ですね！,0.9785094957,6e-10,0.0214905037,0.3355120653,9e-10,0.3355120656,4.0113e-06,4.5081e-06,0.110202818,5.019e-07,1.5616e-06,0.3214015403
1770,COCO_train2014_000000066514.jpg,兄,兄が便器に、妹はおまるに腰かけていますね！,ダチョウが便器に、妹はおまるに腰かけていますね！,ワン公が便器に、妹はおまるに腰かけていますね！,コックローチが便器に、妹はおまるに腰かけていますね！,長蛇が便器に、妹はおまるに腰かけていますね！,0.9966682862,1.8e-09,0.003331712,0.1784618142,2e-10,0.1784618142,0.0001309644,0.0001365725,0.0410633241,6.4012e-06,5.91112e-05,0.1082914605
1772,COCO_train2014_000000021280.jpg,女性,白い帽子を被った女性がチョコレートケーキを食べていますね！,白い帽子を被ったシャチ女がチョコレートケーキを食べていますね！,白い帽子を被った猫女がチョコレートケーキを食べていますね！,白い帽子を被ったスネーク女がチョコレートケーキを食べていますね！,白い帽子を被ったサザエ女がチョコレートケーキを食べていますね！,0.9968864536,9.697e-07,0.0031125797,0.3921673491,8.231e-07,0.3921676719,0.0009560447,0.0009946809,0.0388428007,9.74928e-05,0.0006575982,0.1482558518
1773,COCO_train2014_000000103549.jpg,男,顔にペイントした男が馬に乗っていますね！,顔にペイントしたイソギンチャク男が馬に乗っていますね！,顔にペイントした狐男が馬に乗っていますね！,顔にペイントした馬男が馬に乗っていますね！,顔にペイントしたいぬ男が馬に乗っていますね！,0.9888168258,1.27e-08,0.0111831616,0.4622151123,1.8e-09,0.4622151131,0.0005523271,0.0006041225,0.0857365708,0.0002879034,0.0007830902,0.3676503651
1782,COCO_train2014_000000119443.jpg,男,男がローラースケートで遊んでいますね！,フラミンゴ男がローラースケートで遊んでいますね！,フォックス男がローラースケートで遊んでいますね！,トリケラトプス男がローラースケートで遊んでいますね！,いぬっころ男がローラースケートで遊んでいますね！,0.9919739426,7.986e-07,0.0080252652,0.4622148724,5.207e-07,0.4622151131,0.0240071736,0.0256858002,0.0653523205,0.0137527464,0.0374071337,0.3676503651
1791,COCO_train2014_000000005917.jpg,バッター,バッターがバターボックスに入るところで球審コールした,サナダムシがバターボックスに入るところで球審コールした,蝶々がバターボックスに入るところで球審コールした,サンショウウオがバターボックスに入るところで球審コールした,クモがバターボックスに入るところで球審コールした,0.9789001244,0.0,0.0210998756,0.2440413505,0.0,0.2440413505,0.0,0.0,0.003318346,0.0,0.0,0.2551802741
1800,COCO_train2014_000000023094.jpg,馬,飾りをつけた二頭の馬がお客をのせた車を引いていますね！,飾りをつけた二頭のカメレオンがお客をのせた車を引いていますね！,飾りをつけた二頭のいぬがお客をのせた車を引いていますね！,飾りをつけた二頭のクジャクがお客をのせた車を引いていますね！,飾りをつけた二頭のラクダがお客をのせた車を引いていますね！,0.9875225563,1e-10,0.0124774436,0.5349668713,1e-10,0.5349668714,8.58869e-05,0.0001288529,0.3334496729,0.0001070345,0.0001855284,0.5769169019
1804,COCO_train2014_000000035971.jpg,犬,雪の積もった山道を、スキーで滑る男性と、犬ですね！,雪の積もった山道を、スキーで滑る男性と、コブラですね！,雪の積もった山道を、スキーで滑る男性と、鴨ですね！,雪の積もった山道を、スキーで滑る男性と、ネコですね！,雪の積もった山道を、スキーで滑る男性と、いぬっころですね！,0.9571915283,1.135e-07,0.0428083631,0.6365645155,1.917e-07,0.6365646375,0.0002143838,0.0003491369,0.3859606026,0.0446151905,0.0446151905,1.0
1810,COCO_train2014_000000029274.jpg,セット,彼女の髪をセットしてあげていますね！,彼女の髪をヒグマしてあげていますね！,彼女の髪をセミしてあげていますね！,彼女の髪をサザエしてあげていますね！,彼女の髪をカニしてあげていますね！,0.9882213535,2.2e-09,0.0117786443,0.3171185543,2.59e-08,0.3171185625,6.14363e-05,7.17133e-05,0.1433062737,1.05793e-05,4.30457e-05,0.2457689642
1811,COCO_train2014_000000032574.jpg,女性,２人の女性が水上でカヤックをしていますね！,２人のでんでん虫女が水上でカヤックをしていますね！,２人のねこ女が水上でカヤックをしていますね！,２人の象女が水上でカヤックをしていますね！,２人のいぬ女が水上でカヤックをしていますね！,0.9956282061,5e-10,0.0043717934,0.3921676714,1.3e-09,0.3921676719,0.0001459858,0.0001460621,0.0005221931,1.07606e-05,2.92397e-05,0.3680149786
1817,COCO_train2014_000000007596.jpg,打者,バッターボックスで、バットを構える打者ですね！,バッターボックスで、バットを構えるウーパールーパーですね！,バッターボックスで、バットを構える鮫ですね！,バッターボックスで、バットを構えるフラミンゴですね！,バッターボックスで、バットを構える蜘蛛ですね！,0.9996025995,0.0,0.0003974005,0.2372560435,0.0,0.2372560435,0.0,0.0,0.0051862856,0.0,0.0,0.2444130154
1818,COCO_train2014_000000031913.jpg,後ろ姿,野球をしている2人の男性の後ろ姿ですね！,野球をしている2人の男性のマングースですね！,野球をしている2人の男性の鳥ですね！,野球をしている2人の男性のいぬっころですね！,野球をしている2人の男性の小鳥ですね！,0.9199613476,3e-10,0.0800386521,0.4943935002,0.0,0.4943935002,3.2208e-06,4.6782e-06,0.3115354943,2.2644e-06,4.5801e-06,0.4943935002
1821,COCO_train2014_000000022857.jpg,男,白い制服を着た男がシルバーの調理代で料理をしていますね！,白い制服を着たフラミンゴ男がシルバーの調理代で料理をしていますね！,白い制服を着たフォックス男がシルバーの調理代で料理をしていますね！,白い制服を着たアワビ男がシルバーの調理代で料理をしていますね！,白い制服を着たカニ男がシルバーの調理代で料理をしていますね！,0.9919747315,3.3e-09,0.0080252652,0.4622151125,1.2e-09,0.4622151131,0.0002708078,0.0002919917,0.0725497382,2.21119e-05,0.0001444222,0.1531062871
1825,COCO_train2014_000000025801.jpg,状態,ジャンプしてスケートボードがずれた状態ですね！,ジャンプしてスケートボードがずれたコガネムシですね！,ジャンプしてスケートボードがずれた魚ですね！,ジャンプしてスケートボードがずれた鳥ですね！,ジャンプしてスケートボードがずれたワン公ですね！,0.9991293461,2.1e-09,0.0008706518,0.205466897,3e-10,0.2054668971,9.1614e-06,9.8659e-06,0.0714090197,8.497e-07,4.381e-06,0.1939553865
1833,COCO_train2014_000000063677.jpg,スケーター,レールの上を滑り降りるスケーターですね！,レールの上を滑り降りるマングースですね！,レールの上を滑り降りる蝶蝶ですね！,レールの上を滑り降りるサメですね！,レールの上を滑り降りるいぬですね！,0.9978826367,5e-10,0.0021173628,0.397567883,1e-09,0.3975678834,0.0002977693,0.0003071174,0.0304383061,1.36142e-05,5.57714e-05,0.2441079957
1836,COCO_train2014_000000095358.jpg,女性,サングラスの女性がリュックを抱えて笑っていますね！,サングラスのカタツムリ女がリュックを抱えて笑っていますね！,サングラスの犬女がリュックを抱えて笑っていますね！,サングラスのゾウ女がリュックを抱えて笑っていますね！,サングラスのラクダ女がリュックを抱えて笑っていますね！,0.9956282061,5e-10,0.0043717934,0.3680149785,3e-10,0.3680149786,5.6024e-06,6.5424e-06,0.1436748745,1.2217e-06,4.6377e-06,0.2634218254
1838,COCO_train2014_000000069605.jpg,男性,防護している男性が白色の馬の上に乗っていますね！,防護している巻貝男が白色の馬の上に乗っていますね！,防護しているワン公男が白色の馬の上に乗っていますね！,防護しているお魚男が白色の馬の上に乗っていますね！,防護しているラクダ男が白色の馬の上に乗っていますね！,0.9719305796,4.619e-07,0.0280689715,0.3214014215,3.697e-07,0.3214015403,0.1688084641,0.198001653,0.1474391169,0.035767748,0.1607890129,0.2224514432
1851,COCO_train2014_000000026274.jpg,駐車場,黄色いフリップを持つ人々が集まる駐車場ですね！,黄色いフリップを持つ人々が集まるサナダムシですね！,黄色いフリップを持つ人々が集まる長虫ですね！,黄色いフリップを持つ人々が集まるゾウですね！,黄色いフリップを持つ人々が集まるカニですね！,0.9972638629,2.12e-08,0.002736116,0.2271485396,1.14e-08,0.2271485422,0.0001374517,0.0001508175,0.0886223513,1.87643e-05,0.0001503267,0.1248233092
1856,COCO_train2014_000000099966.jpg,男性,厨房で料理を皿に移しているエプロンをした男性ですね！,厨房で料理を皿に移しているエプロンをした鯱男ですね！,厨房で料理を皿に移しているエプロンをした猫男ですね！,厨房で料理を皿に移しているエプロンをしたロブスター男ですね！,厨房で料理を皿に移しているエプロンをしたカニ男ですね！,0.978509496,3e-10,0.0214905037,0.3355120653,9e-10,0.3355120656,0.0001622026,0.0001747038,0.0715566966,2.01861e-05,0.0001608945,0.1254615428
1858,COCO_train2014_000000018290.jpg,男性,黒い帽子をかぶった男性がバットを降っていますね！,黒い帽子をかぶったトカゲ男がバットを降っていますね！,黒い帽子をかぶった猫男がバットを降っていますね！,黒い帽子をかぶった長虫男がバットを降っていますね！,黒い帽子をかぶったドッグ男がバットを降っていますね！,0.9317592025,6.268e-07,0.0682402135,0.3355119786,2.592e-07,0.3355120656,0.0002001531,0.0002221869,0.0991678134,3.9035e-05,0.0001214523,0.3214015403
1869,COCO_train2014_000000024571.jpg,選手,赤いヘルメットの選手がバットを握っていますね！,赤いヘルメットのモルモットがバットを握っていますね！,赤いヘルメットの蝴蝶がバットを握っていますね！,赤いヘルメットの鳥がバットを握っていますね！,赤いヘルメットのいぬがバットを握っていますね！,0.9990256892,0.0,0.0009743108,0.2586133379,0.0,0.2586133379,2.2e-09,2.2e-09,0.008900348,2e-10,1.2e-09,0.1706423688
1874,COCO_train2014_000000067269.jpg,サーファー,サーファーがサーフボードを抱えて自転車に乗っていますね！,サナダムシがサーフボードを抱えて自転車に乗っていますね！,ゴリラがサーフボードを抱えて自転車に乗っていますね！,サザエがサーフボードを抱えて自転車に乗っていますね！,鮫がサーフボードを抱えて自転車に乗っていますね！,0.9555162228,2.6835e-06,0.0444812131,0.4011222379,1.211e-06,0.4011227237,0.0157746328,0.0180014446,0.1237018395,0.0042192618,0.0158586446,0.266054377
1875,COCO_train2014_000000026655.jpg,女性,黒い服の女性がテーブルで料理を食べていますね！,黒い服の鯱女がテーブルで料理を食べていますね！,黒い服の犬女がテーブルで料理を食べていますね！,黒い服のロブスター女がテーブルで料理を食べていますね！,黒い服のザリガニ女がテーブルで料理を食べていますね！,0.9968874203,0.0,0.0031125797,0.3680149786,0.0,0.3680149786,0.0057933787,0.006118224,0.0530946987,0.0004140787,0.0037144169,0.1114787786
1878,COCO_train2014_000000079152.jpg,男性,スポーツ競技の会場で紺のジャケットを着た男性がインタビューを受けていますね！,スポーツ競技の会場で紺のジャケットを着たエイ男がインタビューを受けていますね！,スポーツ競技の会場で紺のジャケットを着た猫男がインタビューを受けていますね！,スポーツ競技の会場で紺のジャケットを着た蟹男がインタビューを受けていますね！,スポーツ競技の会場で紺のジャケットを着たドッグ男がインタビューを受けていますね！,0.9543948794,2.9476e-06,0.0456023074,0.335508519,1.05708e-05,0.3355120656,0.0019113366,0.0021855375,0.1254615428,0.000665697,0.0020712314,0.3214015403
1879,COCO_train2014_000000073824.jpg,少年,眠そうな顔をしている少年がいますね！,眠そうな顔をしているガラガラヘビがいますね！,眠そうな顔をしているねこがいますね！,眠そうな顔をしているアワビがいますね！,眠そうな顔をしているいぬがいますね！,0.9990525568,3.024e-07,0.0009471411,0.4350096072,5.457e-07,0.4350098446,0.0007034823,0.0007357674,0.0438794434,0.0003257914,0.0007939005,0.4103680968
1880,COCO_train2014_000000024563.jpg,女,グレーのシャツを着た男とピンクのキャミソールを着た女が肩を組んで立っていますね！,グレーのシャツを着た男とピンクのキャミソールを着たイソギンチャク女が肩を組んで立っていますね！,グレーのシャツを着た男とピンクのキャミソールを着たキツネ女が肩を組んで立っていますね！,グレーのシャツを着た男とピンクのキャミソールを着たガラガラヘビ女が肩を組んで立っていますね！,グレーのシャツを着た男とピンクのキャミソールを着たフィッシュ女が肩を組んで立っていますね！,0.9916100698,1.185e-07,0.0083898127,0.565394299,7.2e-08,0.5653943397,0.0006824481,0.0007236227,0.0569005997,7.30175e-05,0.0003015096,0.2421732019
1888,COCO_train2014_000000052036.jpg,赤ちゃん,歯磨き粉のケースを口に加えている赤ちゃんがいますね！,歯磨き粉のケースを口に加えているぞうがいますね！,歯磨き粉のケースを口に加えている猫がいますね！,歯磨き粉のケースを口に加えているムカデがいますね！,歯磨き粉のケースを口に加えているいぬがいますね！,0.9290436462,1e-10,0.0709563537,0.6988930047,5e-10,0.698893005,1.06313e-05,1.58879e-05,0.3308549274,5.9283e-06,1.04017e-05,0.5699341059
1891,COCO_train2014_000000071024.jpg,男の子,制服姿の男の子が木登りをしていますね！,制服姿の蝉が木登りをしていますね！,制服姿のダックが木登りをしていますね！,制服姿のモンキーが木登りをしていますね！,制服姿のパンダが木登りをしていますね！,0.9264208849,2.5605e-06,0.073576743,0.5311363546,5.4917e-06,0.5311392715,0.0163317384,0.026993867,0.3949833723,0.0145414954,0.0274752509,0.5292579658
1898,COCO_train2014_000000032270.jpg,スライディング,野球の試合でホームにスライディングをしていますね！,野球の試合でホームにサナダムシをしていますね！,野球の試合でホームに胡蝶をしていますね！,野球の試合でホームにラクダをしていますね！,野球の試合でホームに鮫をしていますね！,0.9999663372,1.51e-08,3.36477e-05,0.415994942,1.22e-08,0.4159949471,6.4847e-06,7.0833e-06,0.084514023,1.0242e-06,5.3205e-06,0.1924919122
1906,COCO_train2014_000000105921.jpg,諸税,ヨットを持って裸の男性と水着姿の諸税が持って歩いていますね！,ヨットを持って裸の男性と水着姿の虫が持って歩いていますね！,ヨットを持って裸の男性と水着姿のサソリが持って歩いていますね！,ヨットを持って裸の男性と水着姿のワン公が持って歩いていますね！,ヨットを持って裸の男性と水着姿の小鳥が持って歩いていますね！,0.9995223114,7.22e-08,0.0004776164,0.1692619889,8.86e-08,0.1692620039,0.009510462,0.0097768232,0.0272441469,0.0004070611,0.0080756396,0.0504060451
1918,COCO_train2014_000000099192.jpg,女性,黄色い携帯電話を持った女性が険しい顔をしていますね！,黄色い携帯電話を持ったシャチ女が険しい顔をしていますね！,黄色い携帯電話を持ったねこ女が険しい顔をしていますね！,黄色い携帯電話を持った蛇女が険しい顔をしていますね！,黄色い携帯電話を持った小鳥女が険しい顔をしていますね！,0.9968866656,7.571e-07,0.0031125797,0.3921672313,1.1234e-06,0.3921676719,0.0008485875,0.0008828811,0.0388428007,0.0002199708,0.0008010864,0.2745906284
1919,COCO_train2014_000000098878.jpg,少年,制服を着た少年が料理をしていますね！,制服を着た大蛇が料理をしていますね！,制服を着た鳥が料理をしていますね！,制服を着た蟹が料理をしていますね！,制服を着たドッグが料理をしていますね！,0.999052294,5.654e-07,0.0009471411,0.4215256695,1.021e-07,0.4215257125,0.0070388546,0.0078260079,0.1005817155,0.0013792507,0.0033610086,0.4103680968
1925,COCO_train2014_000000019487.jpg,男性,金髪で黒いTシャツをきた男性がテニスラケットをかまえていますね！,金髪で黒いTシャツをきたフラミンゴ男がテニスラケットをかまえていますね！,金髪で黒いTシャツをきたネコ男がテニスラケットをかまえていますね！,金髪で黒いTシャツをきたカメ男がテニスラケットをかまえていますね！,金髪で黒いTシャツをきたワン公男がテニスラケットをかまえていますね！,0.9529615504,0.0,0.0470384496,0.3355120656,0.0,0.3355120656,0.0,0.0,0.0203394489,0.0,0.0,0.3214015403
1931,COCO_train2014_000000113846.jpg,男性,海辺でサーフボードを持ち立っている二人の男性ですね！,海辺でサーフボードを持ち立っている二人のワラジムシ男ですね！,海辺でサーフボードを持ち立っている二人の猫男ですね！,海辺でサーフボードを持ち立っている二人のカメ男ですね！,海辺でサーフボードを持ち立っている二人のクラゲ男ですね！,0.945407739,2e-09,0.0545922591,0.3355120654,6e-10,0.3355120656,0.0010374118,0.0010589503,0.0203394489,3.73522e-05,0.0002789983,0.1338798137
1939,COCO_train2014_000000117366.jpg,男性,野外のお店で買い物をしている、帽子を被った女性と赤いシャツの男性ですね！,野外のお店で買い物をしている、帽子を被った女性と赤いシャツのワラジムシ男ですね！,野外のお店で買い物をしている、帽子を被った女性と赤いシャツのネコ男ですね！,野外のお店で買い物をしている、帽子を被った女性と赤いシャツの蟹男ですね！,野外のお店で買い物をしている、帽子を被った女性と赤いシャツの豚男ですね！,0.9454076149,1.333e-07,0.0545922591,0.3355119982,2.01e-07,0.3355120656,0.0004693518,0.0005366851,0.1254615428,9.83329e-05,0.000320649,0.3066684
1941,COCO_train2014_000000034354.jpg,選手,背番号１４番の選手がバッターボックスに立っていますね！,背番号１４番のモルモットがバッターボックスに立っていますね！,背番号１４番のチョウがバッターボックスに立っていますね！,背番号１４番の小鳥がバッターボックスに立っていますね！,背番号１４番のいぬっころがバッターボックスに立っていますね！,0.9990256892,0.0,0.0009743108,0.2586133379,0.0,0.2586133379,3.542e-07,3.574e-07,0.008900348,2.1e-08,1.233e-07,0.1706423688
1942,COCO_train2014_000000051530.jpg,男性,黒いサングラスをかけ、肩にレシーバーをつけた男性がたっていますね！,黒いサングラスをかけ、肩にレシーバーをつけたカメ男がたっていますね！,黒いサングラスをかけ、肩にレシーバーをつけた猫男がたっていますね！,黒いサングラスをかけ、肩にレシーバーをつけたアワビ男がたっていますね！,黒いサングラスをかけ、肩にレシーバーをつけたワン公男がたっていますね！,0.9796603565,1.986e-07,0.0203394489,0.335511968,2.908e-07,0.3355120656,0.001845267,0.0021591182,0.145360801,0.0003788184,0.0011786452,0.3214015403
1949,COCO_train2014_000000067077.jpg,男,テーブルの上のテレビで野球ゲームをする男ですね！,テーブルの上のテレビで野球ゲームをするフラミンゴ男ですね！,テーブルの上のテレビで野球ゲームをする狐男ですね！,テーブルの上のテレビで野球ゲームをするラビット男ですね！,テーブルの上のテレビで野球ゲームをするいぬっころ男ですね！,0.9919747163,1.86e-08,0.0080252652,0.4622150905,4.88e-08,0.4622151131,0.0002059714,0.000218911,0.0591089285,4.37057e-05,0.0001188784,0.3676503651
1952,COCO_train2014_000000113619.jpg,少女,ピンクの帽子を被った少女がラップトップを触っていますね！,ピンクの帽子を被った蛇がラップトップを触っていますね！,ピンクの帽子を被ったオオカミがラップトップを触っていますね！,ピンクの帽子を被った猫がラップトップを触っていますね！,ピンクの帽子を被ったいぬっころがラップトップを触っていますね！,0.9730640012,6e-09,0.026935993,0.4725652698,4.7e-09,0.472565272,8.30156e-05,0.0001204565,0.3108251956,5.52818e-05,0.000123955,0.4459827465
1953,COCO_train2014_000000093587.jpg,男,計量器に袋から粉を注ぐ黒いキャップをかぶった男ですね！,計量器に袋から粉を注ぐ黒いキャップをかぶったフラミンゴ男ですね！,計量器に袋から粉を注ぐ黒いキャップをかぶったフォックス男ですね！,計量器に袋から粉を注ぐ黒いキャップをかぶったサザエ男ですね！,計量器に袋から粉を注ぐ黒いキャップをかぶったいぬ男ですね！,0.9919744485,2.886e-07,0.0080252652,0.4622151036,2.06e-08,0.4622151131,0.0002305929,0.000248631,0.0725497382,0.0001058459,0.0002878983,0.3676503651
1968,COCO_train2014_000000104607.jpg,審判,審判がストライクとコールし、キャッチャーがピッチャーにボールを返していますね！,ハムスターがストライクとコールし、キャッチャーがピッチャーにボールを返していますね！,ウーパールーパーがストライクとコールし、キャッチャーがピッチャーにボールを返していますね！,いぬがストライクとコールし、キャッチャーがピッチャーにボールを返していますね！,ロブスターがストライクとコールし、キャッチャーがピッチャーにボールを返していますね！,0.9966605483,0.0,0.0033394517,0.1199052681,0.0,0.1199052681,1e-10,1e-10,0.1064374249,0.0,0.0,0.1516966079
1969,COCO_train2014_000000081463.jpg,じょせい,金髪のじょせいが黒い携帯電話を耳に当てていますね！,金髪のカメが黒い携帯電話を耳に当てていますね！,金髪の昆虫が黒い携帯電話を耳に当てていますね！,金髪のエテ公が黒い携帯電話を耳に当てていますね！,金髪のワン公が黒い携帯電話を耳に当てていますね！,0.9949088602,1.8e-09,0.005091138,0.2958811179,1.3e-09,0.2958811183,2.3072e-05,2.46145e-05,0.0626662529,2.7665e-06,2.17784e-05,0.1270288982
1974,COCO_train2014_000000059961.jpg,ところ,練習試合でレシーブを撃とうとしているところですね！,練習試合でレシーブを撃とうとしているコガネムシですね！,練習試合でレシーブを撃とうとしているお魚ですね！,練習試合でレシーブを撃とうとしているカンガルーですね！,練習試合でレシーブを撃とうとしている犬ですね！,0.992179915,1.201e-07,0.0078199658,0.3200684262,2.25e-08,0.3200684334,0.000917785,0.0009785962,0.0621412637,9.41226e-05,0.0003523003,0.2671658706
1979,COCO_train2014_000000104689.jpg,子ども,紺色のユニフォームを着た子どもがバットを振っていますね！,紺色のユニフォームを着たジャガーがバットを振っていますね！,紺色のユニフォームを着た猫がバットを振っていますね！,紺色のユニフォームを着た長蛇がバットを振っていますね！,紺色のユニフォームを着たドッグがバットを振っていますね！,0.9852571454,0.0,0.0147428546,0.4243143346,5e-10,0.4243143348,1.6699e-06,1.7185e-06,0.0283051464,3.746e-07,9.541e-07,0.3925860523
1981,COCO_train2014_000000026602.jpg,ボール,懸命にバットにボールを当てようとしていますね！,懸命にバットに三葉虫を当てようとしていますね！,懸命にバットに蝴蝶を当てようとしていますね！,懸命にバットにコブラを当てようとしていますね！,懸命にバットにいぬっころを当てようとしていますね！,0.9998983482,6e-10,0.0001016512,0.2857338444,3e-10,0.2857338445,6.8201e-06,7.1733e-06,0.0492396695,5.688e-07,2.4109e-06,0.2359307671
1985,COCO_train2014_000000073864.jpg,少年,車を模した椅子に座っている幼い少年が女性からドライヤーで髪を乾かされていますね！,車を模した椅子に座っている幼いイソギンチャクが女性からドライヤーで髪を乾かされていますね！,車を模した椅子に座っている幼いねこが女性からドライヤーで髪を乾かされていますね！,車を模した椅子に座っている幼いヒトデが女性からドライヤーで髪を乾かされていますね！,車を模した椅子に座っている幼いドッグが女性からドライヤーで髪を乾かされていますね！,0.9699845743,1.2095e-06,0.0300142525,0.4350095596,6.551e-07,0.4350098446,0.0016089329,0.0018178573,0.1149289455,0.0002704213,0.0006589725,0.4103680968
1987,COCO_train2014_000000030939.jpg,女性,灰色のウェアを着た女性がサーフボードを持って海に立っていますね！,灰色のウェアを着たカタツムリ女がサーフボードを持って海に立っていますね！,灰色のウェアを着たネコ女がサーフボードを持って海に立っていますね！,灰色のウェアを着たサザエ女がサーフボードを持って海に立っていますね！,灰色のウェアを着たいぬっころ女がサーフボードを持って海に立っていますね！,0.9956280765,1.307e-07,0.0043717934,0.392167658,3.55e-08,0.3921676719,0.0020676412,0.0024275379,0.1482558518,0.0009460641,0.0025707216,0.3680149786
2000,COCO_train2014_000000000165.jpg,女性,男性のネクタイを大きなハサミで切ろうとしている女性ですね！,男性のネクタイを大きなハサミで切ろうとしている鯱女ですね！,男性のネクタイを大きなハサミで切ろうとしている猫女ですね！,男性のネクタイを大きなハサミで切ろうとしている長蛇女ですね！,男性のネクタイを大きなハサミで切ろうとしているワン公女ですね！,0.9968866102,8.126e-07,0.0031125797,0.3921672195,1.1537e-06,0.3921676719,0.0017787148,0.0018505972,0.0388428007,0.0003485811,0.0009471927,0.3680149786
2006,COCO_train2014_000000008369.jpg,女性,砂浜で水着の女性が凧を揚げていますね！,砂浜で水着のぞう女が凧を揚げていますね！,砂浜で水着の猫女が凧を揚げていますね！,砂浜で水着のカメ女が凧を揚げていますね！,砂浜で水着のサザエ女が凧を揚げていますね！,0.9994776888,1.182e-07,0.0005221931,0.3921676694,6.4e-09,0.3921676719,0.0009662963,0.00100201,0.0356420194,0.0001049731,0.0007080538,0.1482558518
2010,COCO_train2014_000000014818.jpg,親子,熊の親子が描かれた板塀の前に、クマのオブジェと口を開けて横たわっている男性がいますね！,熊の大蛇が描かれた板塀の前に、クマのオブジェと口を開けて横たわっている男性がいますね！,熊のフォックスが描かれた板塀の前に、クマのオブジェと口を開けて横たわっている男性がいますね！,熊のヒグマが描かれた板塀の前に、クマのオブジェと口を開けて横たわっている男性がいますね！,熊のドッグが描かれた板塀の前に、クマのオブジェと口を開けて横たわっている男性がいますね！,0.9774160468,1.995e-07,0.0225837582,0.338230118,2.5651e-06,0.3382309856,0.1139370303,0.1447193325,0.2127034559,0.0450969186,0.1462213695,0.3084153753
2018,COCO_train2014_000000013318.jpg,警察,警察はこちらという看板の前を人が通り過ぎていますね！,山椒魚はこちらという看板の前を人が通り過ぎていますね！,クマはこちらという看板の前を人が通り過ぎていますね！,猫はこちらという看板の前を人が通り過ぎていますね！,犬はこちらという看板の前を人が通り過ぎていますね！,0.9998379885,1.73e-08,0.0001619942,0.2460721205,4.584e-07,0.2460722333,0.0003067386,0.000312478,0.0183672985,4.39332e-05,0.0002379841,0.1846054613
2028,COCO_train2014_000000019642.jpg,男児,縞模様の上に19と書かれたユニフォームを着た男児が芝生の上でバットを構えていますね！,縞模様の上に19と書かれたユニフォームを着たコックローチが芝生の上でバットを構えていますね！,縞模様の上に19と書かれたユニフォームを着た猫が芝生の上でバットを構えていますね！,縞模様の上に19と書かれたユニフォームを着たコブラが芝生の上でバットを構えていますね！,縞模様の上に19と書かれたユニフォームを着た鳥が芝生の上でバットを構えていますね！,0.9890675109,1.49e-08,0.0109324744,0.383861045,1.79e-08,0.3838610519,6.75374e-05,7.30167e-05,0.075041312,1.08266e-05,5.92909e-05,0.1826013649
